-6.982375597496391e-6	-6.982375597496391e-6
-1.2377847650107238e-6	-1.2377847650107238e-6
-5.10982941453145e-6	-5.10982941453145e-6
-4.252901500293256e-6	-4.252901500293256e-6
-3.4911877987481953e-6	-3.4911877987481953e-6
-4.824186776452052e-6	-4.824186776452052e-6
-3.2690213024642193e-6	-3.2690213024642193e-6
-8.442326858791091e-6	-8.442326858791091e-6
1.9994984665557847e-6	1.9994984665557847e-6
-5.712852761587956e-7	-5.712852761587956e-7
-0.00001025139689996061	-0.00001025139689996061
-1.904284253862652e-6	-1.904284253862652e-6
-1.2695228359084347e-7	-1.2695228359084347e-7
-4.697234492861209e-6	-4.697234492861209e-6
-7.331494377371211e-6	-7.331494377371211e-6
-6.347614179542173e-8	-6.347614179542173e-8
2.5390456718168694e-7	2.5390456718168694e-7
-0.000010187920758165189	-0.000010187920758165189
0.	0.
-8.569279142381934e-7	-8.569279142381934e-7
-7.109327881087235e-6	-7.109327881087235e-6
1.2695228359084346e-6	1.2695228359084346e-6
-1.3647370486015672e-6	-1.3647370486015672e-6
-4.094211145804702e-6	-4.094211145804702e-6
-4.951139060042895e-6	-4.951139060042895e-6
-1.1743086232153022e-6	-1.1743086232153022e-6
-2.2534030337374716e-6	-2.2534030337374716e-6
-6.315876108644463e-6	-6.315876108644463e-6
-3.4911877987481953e-6	-3.4911877987481953e-6
-3.332497444259641e-6	-3.332497444259641e-6
-4.76071063465663e-6	-4.76071063465663e-6
-1.3329989777038564e-6	-1.3329989777038564e-6
-6.030233470565065e-7	-6.030233470565065e-7
-0.000010632253750733141	-0.000010632253750733141
-6.030233470565065e-7	-6.030233470565065e-7
3.332497444259641e-6	3.332497444259641e-6
-9.362730914824705e-6	-9.362730914824705e-6
-2.094712679248917e-6	-2.094712679248917e-6
5.395472052610848e-7	5.395472052610848e-7
-4.855924847349762e-6	-4.855924847349762e-6
-3.395973586055063e-6	-3.395973586055063e-6
-2.665997955407713e-6	-2.665997955407713e-6
2.856426380793978e-7	2.856426380793978e-7
-1.5551654739878324e-6	-1.5551654739878324e-6
-7.71235122814374e-6	-7.71235122814374e-6
-9.52142126931326e-8	-9.52142126931326e-8
1.5234274030901216e-6	1.5234274030901216e-6
-5.776328903383378e-6	-5.776328903383378e-6
-2.316879175532893e-6	-2.316879175532893e-6
0.	0.
-4.6654964219634975e-6	-4.6654964219634975e-6
-4.855924847349762e-6	-4.855924847349762e-6
1.3647370486015672e-6	1.3647370486015672e-6
-5.712852761587956e-7	-5.712852761587956e-7
-6.125447683258198e-6	-6.125447683258198e-6
-3.840306578623015e-6	-3.840306578623015e-6
-1.2377847650107238e-6	-1.2377847650107238e-6
-9.83880197829037e-7	-9.83880197829037e-7
-3.2055451606687977e-6	-3.2055451606687977e-6
-5.776328903383378e-6	-5.776328903383378e-6
2.2216649628397607e-6	2.2216649628397607e-6
1.4916893321924108e-6	1.4916893321924108e-6
-7.902779653530006e-6	-7.902779653530006e-6
-1.9994984665557847e-6	-1.9994984665557847e-6
-1.3964751194992782e-6	-1.3964751194992782e-6
-6.728471030314704e-6	-6.728471030314704e-6
-1.1743086232153022e-6	-1.1743086232153022e-6
3.1738070897710865e-7	3.1738070897710865e-7
-6.061971541462775e-6	-6.061971541462775e-6
-3.6816162241344606e-6	-3.6816162241344606e-6
8.251898433404825e-7	8.251898433404825e-7
-8.251898433404825e-7	-8.251898433404825e-7
-4.506806067474943e-6	-4.506806067474943e-6
-3.7133542950321714e-6	-3.7133542950321714e-6
-1.0156182687267478e-6	-1.0156182687267478e-6
-3.0151167352825325e-6	-3.0151167352825325e-6
-1.8090700411695195e-6	-1.8090700411695195e-6
-6.442828392235306e-6	-6.442828392235306e-6
-5.935019257871932e-6	-5.935019257871932e-6
3.4277116569527737e-6	3.4277116569527737e-6
-2.18992689194205e-6	-2.18992689194205e-6
-9.775325836494947e-6	-9.775325836494947e-6
-2.0629746083512063e-6	-2.0629746083512063e-6
1.0156182687267478e-6	1.0156182687267478e-6
-5.712852761587956e-6	-5.712852761587956e-6
-2.539045671816869e-6	-2.539045671816869e-6
-3.0468548061802433e-6	-3.0468548061802433e-6
-5.078091343633739e-7	-5.078091343633739e-7
-1.2695228359084346e-6	-1.2695228359084346e-6
-9.267516702131573e-6	-9.267516702131573e-6
5.078091343633739e-7	5.078091343633739e-7
-3.110330947975665e-6	-3.110330947975665e-6
-5.903281186974222e-6	-5.903281186974222e-6
7.934517724427717e-7	7.934517724427717e-7
-5.998495399667354e-6	-5.998495399667354e-6
-4.538544138372654e-6	-4.538544138372654e-6
-3.332497444259641e-6	-3.332497444259641e-6
-2.634259884510002e-6	-2.634259884510002e-6
-3.2055451606687977e-6	-3.2055451606687977e-6
-6.157185754155908e-6	-6.157185754155908e-6
4.76071063465663e-7	4.76071063465663e-7
-1.650379686680965e-6	-1.650379686680965e-6
-4.728972563758919e-6	-4.728972563758919e-6
-2.18992689194205e-6	-2.18992689194205e-6
-2.5707837427145804e-6	-2.5707837427145804e-6
-3.0468548061802433e-6	-3.0468548061802433e-6
-3.0151167352825325e-6	-3.0151167352825325e-6
-2.6977360263054236e-6	-2.6977360263054236e-6
-6.347614179542173e-7	-6.347614179542173e-7
-3.9989969331115694e-6	-3.9989969331115694e-6
-6.696732959416993e-6	-6.696732959416993e-6
0.	0.
-5.966757328769643e-6	-5.966757328769643e-6
-7.553660873655187e-6	-7.553660873655187e-6
-2.0629746083512063e-6	-2.0629746083512063e-6
-5.6493766197925345e-6	-5.6493766197925345e-6
1.7773319702718087e-6	1.7773319702718087e-6
-2.7929502389985564e-6	-2.7929502389985564e-6
-0.000012219157295618683	-0.000012219157295618683
3.522925869645906e-6	3.522925869645906e-6
9.204040560336151e-7	9.204040560336151e-7
-9.83880197829037e-6	-9.83880197829037e-6
7.299756306473499e-7	7.299756306473499e-7
-5.078091343633738e-6	-5.078091343633738e-6
-8.474064929688801e-6	-8.474064929688801e-6
-3.872044649520726e-6	-3.872044649520726e-6
-4.602020280168076e-6	-4.602020280168076e-6
-2.5073076009191584e-6	-2.5073076009191584e-6
-4.475067996577233e-6	-4.475067996577233e-6
-6.411090321337595e-6	-6.411090321337595e-6
-8.950135993154465e-6	-8.950135993154465e-6
3.4277116569527737e-6	3.4277116569527737e-6
-1.7455938993740977e-6	-1.7455938993740977e-6
-0.000010029230403676634	-0.000010029230403676634
4.76071063465663e-7	4.76071063465663e-7
-6.188923825053619e-6	-6.188923825053619e-6
-2.4438314591237368e-6	-2.4438314591237368e-6
-2.2216649628397607e-6	-2.2216649628397607e-6
-3.808568507725304e-6	-3.808568507725304e-6
-3.078592877077954e-6	-3.078592877077954e-6
-2.2851411046351824e-6	-2.2851411046351824e-6
1.9994984665557847e-6	1.9994984665557847e-6
-8.378850716995668e-6	-8.378850716995668e-6
-1.9994984665557847e-6	-1.9994984665557847e-6
1.2695228359084347e-7	1.2695228359084347e-7
-6.188923825053619e-6	-6.188923825053619e-6
3.173807089771087e-8	3.173807089771087e-8
7.299756306473499e-7	7.299756306473499e-7
-5.808066974281089e-6	-5.808066974281089e-6
-4.982877130940606e-6	-4.982877130940606e-6
2.316879175532893e-6	2.316879175532893e-6
-4.348115712986389e-6	-4.348115712986389e-6
-4.094211145804702e-6	-4.094211145804702e-6
-2.2216649628397607e-6	-2.2216649628397607e-6
-3.808568507725304e-6	-3.808568507725304e-6
-2.5390456718168694e-7	-2.5390456718168694e-7
-6.442828392235306e-6	-6.442828392235306e-6
-4.284639571190967e-6	-4.284639571190967e-6
-2.539045671816869e-6	-2.539045671816869e-6
-3.6816162241344606e-6	-3.6816162241344606e-6
9.83880197829037e-7	9.83880197829037e-7
-6.252399966849041e-6	-6.252399966849041e-6
-5.776328903383378e-6	-5.776328903383378e-6
1.6186416157832543e-6	1.6186416157832543e-6
-4.3798537838841e-6	-4.3798537838841e-6
-4.919400989145185e-6	-4.919400989145185e-6
-1.7455938993740977e-6	-1.7455938993740977e-6
-2.2216649628397607e-6	-2.2216649628397607e-6
-1.904284253862652e-6	-1.904284253862652e-6
-2.2216649628397607e-6	-2.2216649628397607e-6
-4.6654964219634975e-6	-4.6654964219634975e-6
-4.475067996577233e-6	-4.475067996577233e-6
-3.173807089771087e-8	-3.173807089771087e-8
-4.728972563758919e-6	-4.728972563758919e-6
-1.2377847650107238e-6	-1.2377847650107238e-6
1.0156182687267478e-6	1.0156182687267478e-6
-6.918899455700969e-6	-6.918899455700969e-6
-4.062473074906991e-6	-4.062473074906991e-6
-3.586402011441328e-6	-3.586402011441328e-6
-3.332497444259641e-6	-3.332497444259641e-6
-3.7768304368275934e-6	-3.7768304368275934e-6
-4.570282209270365e-6	-4.570282209270365e-6
-1.5234274030901216e-6	-1.5234274030901216e-6
-3.586402011441328e-6	-3.586402011441328e-6
-5.966757328769643e-6	-5.966757328769643e-6
-5.014615201838317e-6	-5.014615201838317e-6
-3.4277116569527737e-6	-3.4277116569527737e-6
9.52142126931326e-7	9.52142126931326e-7
-5.6493766197925345e-6	-5.6493766197925345e-6
-9.045350205847597e-6	-9.045350205847597e-6
2.18992689194205e-6	2.18992689194205e-6
-9.489683198415549e-6	-9.489683198415549e-6
-5.6493766197925345e-6	-5.6493766197925345e-6
4.697234492861209e-6	4.697234492861209e-6
-0.000011901776586641575	-0.000011901776586641575
-7.617137015450608e-6	-7.617137015450608e-6
1.0473563396244586e-6	1.0473563396244586e-6
-1.936022324760363e-6	-1.936022324760363e-6
-7.490184731859764e-6	-7.490184731859764e-6
-6.6332568176215714e-6	-6.6332568176215714e-6
1.3012609068061456e-6	1.3012609068061456e-6
-5.839805045178799e-6	-5.839805045178799e-6
-7.871041582632296e-6	-7.871041582632296e-6
1.3012609068061456e-6	1.3012609068061456e-6
-6.474566463133017e-6	-6.474566463133017e-6
-9.711849694699525e-6	-9.711849694699525e-6
-2.7612121681008456e-6	-2.7612121681008456e-6
-4.506806067474943e-6	-4.506806067474943e-6
-3.7768304368275934e-6	-3.7768304368275934e-6
-2.951640593487111e-6	-2.951640593487111e-6
-2.9199025225893996e-6	-2.9199025225893996e-6
-4.951139060042895e-6	-4.951139060042895e-6
-1.967760395658074e-6	-1.967760395658074e-6
-2.18992689194205e-6	-2.18992689194205e-6
-4.76071063465663e-6	-4.76071063465663e-6
